Postal Code,State,Primary_city,Zone
06525,CT,Woodbridge,NJ-EDS-C
06798,CT,Woodbury,NJ-EDS-C
12789,NY,Woodridge,NJ-EDS-C
08098,NJ,Woodstown,NJ-EDS-C
12790,NY,Wurtsboro,NJ-EDS-C
18644,PA,Wyoming,NJ-EDS-C
11980,NY,Yaphank,NJ-EDS-C
19736,DE,Yorklyn,NJ-EDS-C
10598,NY,Yorktown Heights,NJ-EDS-C
12791,NY,Youngsville,NJ-EDS-C
12792,NY,Yulan,NJ-EDS-C
19492,PA,Zieglerville,NJ-EDS-C
18092,PA,Zionsville,NJ-EDS-C
18901,PA,Doylestown,NJ-EDS-C
90001,CA,LOS ANGELES,CA-ONT-A
90002,CA,LOS ANGELES,CA-ONT-A
90003,CA,LOS ANGELES,CA-ONT-A
90004,CA,LOS ANGELES,CA-ONT-A
90005,CA,LOS ANGELES,CA-ONT-A
90006,CA,LOS ANGELES,CA-ONT-A
90007,CA,LOS ANGELES,CA-ONT-A
90008,CA,LOS ANGELES,CA-ONT-A
90010,CA,LOS ANGELES,CA-ONT-A
90011,CA,LOS ANGELES,CA-ONT-A
90012,CA,LOS ANGELES,CA-ONT-A
90013,CA,LOS ANGELES,CA-ONT-A
90014,CA,LOS ANGELES,CA-ONT-A
90015,CA,LOS ANGELES,CA-ONT-A
90016,CA,LOS ANGELES,CA-ONT-A
90017,CA,LOS ANGELES,CA-ONT-A
90018,CA,LOS ANGELES,CA-ONT-A
90019,CA,LOS ANGELES,CA-ONT-A
90020,CA,LOS ANGELES,CA-ONT-A
90021,CA,LOS ANGELES,CA-ONT-A
90022,CA,LOS ANGELES,CA-ONT-A
90023,CA,LOS ANGELES,CA-ONT-A
90024,CA,LOS ANGELES,CA-ONT-A
90025,CA,LOS ANGELES,CA-ONT-A
90026,CA,LOS ANGELES,CA-ONT-A
90027,CA,LOS ANGELES,CA-ONT-A
90028,CA,LOS ANGELES,CA-ONT-A
90029,CA,LOS ANGELES,CA-ONT-A
90031,CA,LOS ANGELES,CA-ONT-A
90032,CA,LOS ANGELES,CA-ONT-A
90033,CA,LOS ANGELES,CA-ONT-A
90034,CA,LOS ANGELES,CA-ONT-A
90035,CA,LOS ANGELES,CA-ONT-A
90036,CA,LOS ANGELES,CA-ONT-A
90037,CA,LOS ANGELES,CA-ONT-A
90038,CA,LOS ANGELES,CA-ONT-A
90039,CA,LOS ANGELES,CA-ONT-A
90040,CA,LOS ANGELES,CA-ONT-A
90041,CA,LOS ANGELES,CA-ONT-A
90042,CA,LOS ANGELES,CA-ONT-A
90043,CA,LOS ANGELES,CA-ONT-A
90044,CA,LOS ANGELES,CA-ONT-A
90045,CA,LOS ANGELES,CA-ONT-A
90046,CA,LOS ANGELES,CA-ONT-A
90047,CA,LOS ANGELES,CA-ONT-A
90048,CA,LOS ANGELES,CA-ONT-A
90049,CA,LOS ANGELES,CA-ONT-A
90056,CA,LOS ANGELES,CA-ONT-A
90057,CA,LOS ANGELES,CA-ONT-A
90058,CA,LOS ANGELES,CA-ONT-A
90059,CA,LOS ANGELES,CA-ONT-A
90061,CA,LOS ANGELES,CA-ONT-A
90062,CA,LOS ANGELES,CA-ONT-A
90063,CA,LOS ANGELES,CA-ONT-A
90064,CA,LOS ANGELES,CA-ONT-A
90065,CA,LOS ANGELES,CA-ONT-A
90066,CA,LOS ANGELES,CA-ONT-A
90067,CA,LOS ANGELES,CA-ONT-A
90068,CA,LOS ANGELES,CA-ONT-A
90069,CA,WEST HOLLYWOOD,CA-ONT-A
90071,CA,LOS ANGELES,CA-ONT-A
90077,CA,LOS ANGELES,CA-ONT-A
90079,CA,LOS ANGELES,CA-ONT-A
90094,CA,PLAYA VISTA,CA-ONT-A
90099,CA,LOS ANGELES,CA-ONT-A
90201,CA,BELL GARDENS,CA-ONT-A
90210,CA,BEVERLY HILLS,CA-ONT-A
90211,CA,BEVERLY HILLS,CA-ONT-A
90212,CA,BEVERLY HILLS,CA-ONT-A
90220,CA,COMPTON,CA-ONT-A
90221,CA,COMPTON,CA-ONT-A
90222,CA,COMPTON,CA-ONT-A
90230,CA,CULVER CITY,CA-ONT-A
90232,CA,CULVER CITY,CA-ONT-A
90240,CA,DOWNEY,CA-ONT-A
90241,CA,DOWNEY,CA-ONT-A
90242,CA,DOWNEY,CA-ONT-A
90245,CA,EL SEGUNDO,CA-ONT-A
90247,CA,GARDENA,CA-ONT-A
90248,CA,GARDENA,CA-ONT-A
90249,CA,GARDENA,CA-ONT-A
90250,CA,HAWTHORNE,CA-ONT-A
90254,CA,HERMOSA BEACH,CA-ONT-A
90255,CA,HUNTINGTON PARK,CA-ONT-A
90260,CA,LAWNDALE,CA-ONT-A
90261,CA,Los Angeles,CA-ONT-A
90262,CA,LYNWOOD,CA-ONT-A
90263,CA,MALIBU,CA-ONT-C
90265,CA,MALIBU,CA-ONT-C
90266,CA,MANHATTAN BEACH,CA-ONT-A
90270,CA,MAYWOOD,CA-ONT-A
90272,CA,PACIFIC PALISADES,CA-ONT-A
90274,CA,PALOS VERDES PENINSULA,CA-ONT-A
90275,CA,RANCHO PALOS VERDES,CA-ONT-A
90277,CA,REDONDO BEACH,CA-ONT-A
90278,CA,REDONDO BEACH,CA-ONT-A
90280,CA,SOUTH GATE,CA-ONT-A
90290,CA,TOPANGA,CA-ONT-C
90291,CA,VENICE,CA-ONT-A
90292,CA,MARINA DEL REY,CA-ONT-A
90293,CA,PLAYA DEL REY,CA-ONT-A
90301,CA,INGLEWOOD,CA-ONT-A
90302,CA,INGLEWOOD,CA-ONT-A
90303,CA,INGLEWOOD,CA-ONT-A
90304,CA,INGLEWOOD,CA-ONT-A
90305,CA,INGLEWOOD,CA-ONT-A
90311,CA,INGLEWOOD,CA-ONT-A
90401,CA,SANTA MONICA,CA-ONT-A
90402,CA,SANTA MONICA,CA-ONT-A
90403,CA,SANTA MONICA,CA-ONT-A
90404,CA,SANTA MONICA,CA-ONT-A
90405,CA,SANTA MONICA,CA-ONT-A
90501,CA,TORRANCE,CA-ONT-A
90502,CA,TORRANCE,CA-ONT-A
90503,CA,TORRANCE,CA-ONT-A
90504,CA,TORRANCE,CA-ONT-A
90505,CA,TORRANCE,CA-ONT-A
90506,CA,TORRANCE,CA-ONT-A
90601,CA,WHITTIER,CA-ONT-A
90602,CA,WHITTIER,CA-ONT-A
90603,CA,WHITTIER,CA-ONT-A
90604,CA,WHITTIER,CA-ONT-A
90605,CA,WHITTIER,CA-ONT-A
90606,CA,WHITTIER,CA-ONT-A
90620,CA,BUENA PARK,CA-ONT-A
90621,CA,BUENA PARK,CA-ONT-A
90623,CA,LA PALMA,CA-ONT-A
90630,CA,CYPRESS,CA-ONT-A
90631,CA,LA HABRA,CA-ONT-A
90638,CA,LA MIRADA,CA-ONT-A
90640,CA,MONTEBELLO,CA-ONT-A
90650,CA,NORWALK,CA-ONT-A
90660,CA,PICO RIVERA,CA-ONT-A
90670,CA,SANTA FE SPRINGS,CA-ONT-A
90680,CA,STANTON,CA-ONT-A
90701,CA,ARTESIA,CA-ONT-A
90703,CA,CERRITOS,CA-ONT-A
90706,CA,BELLFLOWER,CA-ONT-A
90710,CA,HARBOR CITY,CA-ONT-A
90712,CA,LAKEWOOD,CA-ONT-A
90713,CA,LAKEWOOD,CA-ONT-A
90715,CA,LAKEWOOD,CA-ONT-A
90716,CA,HAWAIIAN GARDENS,CA-ONT-A
90717,CA,LOMITA,CA-ONT-A
90720,CA,LOS ALAMITOS,CA-ONT-A
90723,CA,PARAMOUNT,CA-ONT-A
90731,CA,SAN PEDRO,CA-ONT-A
90732,CA,SAN PEDRO,CA-ONT-A
90740,CA,SEAL BEACH,CA-ONT-A
90744,CA,WILMINGTON,CA-ONT-A
90745,CA,CARSON,CA-ONT-A
90746,CA,CARSON,CA-ONT-A
90755,CA,SIGNAL HILL,CA-ONT-A
90802,CA,LONG BEACH,CA-ONT-A
90803,CA,LONG BEACH,CA-ONT-A
90804,CA,LONG BEACH,CA-ONT-A
90805,CA,LONG BEACH,CA-ONT-A
90806,CA,LONG BEACH,CA-ONT-A
90807,CA,LONG BEACH,CA-ONT-A
90808,CA,LONG BEACH,CA-ONT-A
90810,CA,LONG BEACH,CA-ONT-A
90813,CA,LONG BEACH,CA-ONT-A
90814,CA,LONG BEACH,CA-ONT-A
90815,CA,LONG BEACH,CA-ONT-A
90822,CA,LONG BEACH,CA-ONT-A
90831,CA,LONG BEACH,CA-ONT-A
90833,CA,LONG BEACH,CA-ONT-A
91001,CA,ALTADENA,CA-ONT-A
91006,CA,ARCADIA,CA-ONT-A
91007,CA,ARCADIA,CA-ONT-A
91008,CA,DUARTE,CA-ONT-A
91010,CA,DUARTE,CA-ONT-A
91011,CA,LA CANADA FLINTRIDGE,CA-ONT-A
91016,CA,MONROVIA,CA-ONT-A
91020,CA,MONTROSE,CA-ONT-A
91024,CA,SIERRA MADRE,CA-ONT-A
91030,CA,SOUTH PASADENA,CA-ONT-A
91040,CA,SUNLAND,CA-ONT-A
91042,CA,TUJUNGA,CA-ONT-A
91101,CA,PASADENA,CA-ONT-A
91103,CA,PASADENA,CA-ONT-A
91104,CA,PASADENA,CA-ONT-A
91105,CA,PASADENA,CA-ONT-A
91106,CA,PASADENA,CA-ONT-A
91107,CA,PASADENA,CA-ONT-A
91108,CA,SAN MARINO,CA-ONT-A
91201,CA,GLENDALE,CA-ONT-A
91202,CA,GLENDALE,CA-ONT-A
91203,CA,GLENDALE,CA-ONT-A
91204,CA,GLENDALE,CA-ONT-A
91205,CA,GLENDALE,CA-ONT-A
91206,CA,GLENDALE,CA-ONT-A
91207,CA,GLENDALE,CA-ONT-A
91208,CA,GLENDALE,CA-ONT-A
91210,CA,GLENDALE,CA-ONT-A
91214,CA,LA CRESCENTA,CA-ONT-A
91301,CA,AGOURA HILLS,CA-ONT-C
91302,CA,CALABASAS,CA-ONT-C
91303,CA,CANOGA PARK,CA-ONT-A
91304,CA,CANOGA PARK,CA-ONT-C
91306,CA,WINNETKA,CA-ONT-A
91307,CA,WEST HILLS,CA-ONT-C
91311,CA,CHATSWORTH,CA-ONT-C
91316,CA,ENCINO,CA-ONT-A
91320,CA,NEWBURY PARK,CA-ONT-C
91321,CA,NEWHALL,CA-ONT-C
91324,CA,NORTHRIDGE,CA-ONT-A
91325,CA,NORTHRIDGE,CA-ONT-A
91326,CA,PORTER RANCH,CA-ONT-A
91331,CA,PACOIMA,CA-ONT-A
91335,CA,RESEDA,CA-ONT-A
91340,CA,SAN FERNANDO,CA-ONT-A
91342,CA,SYLMAR,CA-ONT-A
91343,CA,NORTH HILLS,CA-ONT-A
91344,CA,GRANADA HILLS,CA-ONT-A
91345,CA,MISSION HILLS,CA-ONT-A
91350,CA,SANTA CLARITA,CA-ONT-C
91351,CA,CANYON COUNTRY,CA-ONT-C
91352,CA,SUN VALLEY,CA-ONT-A
91354,CA,VALENCIA,CA-ONT-C
91355,CA,VALENCIA,CA-ONT-C
91356,CA,TARZANA,CA-ONT-A
91360,CA,THOUSAND OAKS,CA-ONT-C
91361,CA,WESTLAKE VILLAGE,CA-ONT-C
91362,CA,THOUSAND OAKS,CA-ONT-C
91364,CA,WOODLAND HILLS,CA-ONT-A
91367,CA,WOODLAND HILLS,CA-ONT-C
91377,CA,OAK PARK,CA-ONT-C
91381,CA,STEVENSON RANCH,CA-ONT-C
91382,CA,SANTA CLARITA,CA-ONT-C
91383,CA,SANTA CLARITA,CA-ONT-C
91387,CA,CANYON COUNTRY,CA-ONT-C
91390,CA,SANTA CLARITA,CA-ONT-C
91401,CA,VAN NUYS,CA-ONT-A
91402,CA,PANORAMA CITY,CA-ONT-A
91403,CA,SHERMAN OAKS,CA-ONT-A
91405,CA,VAN NUYS,CA-ONT-A
91406,CA,VAN NUYS,CA-ONT-A
91411,CA,VAN NUYS,CA-ONT-A
91423,CA,SHERMAN OAKS,CA-ONT-A
91436,CA,ENCINO,CA-ONT-A
91501,CA,BURBANK,CA-ONT-A
91502,CA,BURBANK,CA-ONT-A
91504,CA,BURBANK,CA-ONT-A
91505,CA,BURBANK,CA-ONT-A
91506,CA,BURBANK,CA-ONT-A
91601,CA,NORTH HOLLYWOOD,CA-ONT-A
91602,CA,NORTH HOLLYWOOD,CA-ONT-A
91604,CA,STUDIO CITY,CA-ONT-A
91605,CA,NORTH HOLLYWOOD,CA-ONT-A
91606,CA,NORTH HOLLYWOOD,CA-ONT-A
91607,CA,VALLEY VILLAGE,CA-ONT-A
91608,CA,UNIVERSAL CITY,CA-ONT-A
91701,CA,RANCHO CUCAMONGA,CA-ONT-A
91702,CA,AZUSA,CA-ONT-A
91706,CA,BALDWIN PARK,CA-ONT-A
91708,CA,CHINO,CA-ONT-A
91709,CA,CHINO HILLS,CA-ONT-A
91710,CA,CHINO,CA-ONT-A
91711,CA,CLAREMONT,CA-ONT-A
91722,CA,COVINA,CA-ONT-A
91723,CA,COVINA,CA-ONT-A
91724,CA,COVINA,CA-ONT-A
91730,CA,RANCHO CUCAMONGA,CA-ONT-A
91731,CA,EL MONTE,CA-ONT-A
91732,CA,EL MONTE,CA-ONT-A
91733,CA,SOUTH EL MONTE,CA-ONT-A
91737,CA,RANCHO CUCAMONGA,CA-ONT-A
91739,CA,RANCHO CUCAMONGA,CA-ONT-A
91740,CA,GLENDORA,CA-ONT-A
91741,CA,GLENDORA,CA-ONT-A
91744,CA,LA PUENTE,CA-ONT-A
91745,CA,HACIENDA HEIGHTS,CA-ONT-A
91746,CA,LA PUENTE,CA-ONT-A
91748,CA,ROWLAND HEIGHTS,CA-ONT-A
91750,CA,LA VERNE,CA-ONT-A
91752,CA,MIRA LOMA,CA-ONT-A
91754,CA,MONTEREY PARK,CA-ONT-A
91755,CA,MONTEREY PARK,CA-ONT-A
91758,CA,ONTARIO,CA-ONT-A
91761,CA,ONTARIO,CA-ONT-A
91762,CA,ONTARIO,CA-ONT-A
91763,CA,MONTCLAIR,CA-ONT-A
91764,CA,ONTARIO,CA-ONT-A
91765,CA,DIAMOND BAR,CA-ONT-A
91766,CA,POMONA,CA-ONT-A
91767,CA,POMONA,CA-ONT-A
91768,CA,POMONA,CA-ONT-A
91770,CA,ROSEMEAD,CA-ONT-A
91773,CA,SAN DIMAS,CA-ONT-A
91775,CA,SAN GABRIEL,CA-ONT-A
91776,CA,SAN GABRIEL,CA-ONT-A
91780,CA,TEMPLE CITY,CA-ONT-A
91784,CA,UPLAND,CA-ONT-A
91786,CA,UPLAND,CA-ONT-A
91789,CA,WALNUT,CA-ONT-A
91790,CA,WEST COVINA,CA-ONT-A
91791,CA,WEST COVINA,CA-ONT-A
91792,CA,WEST COVINA,CA-ONT-A
91801,CA,ALHAMBRA,CA-ONT-A
91803,CA,ALHAMBRA,CA-ONT-A
91804,CA,ALHAMBRA,CA-ONT-A
91942,CA,LA MESA,CA-ONT-B
92003,CA,BONSALL,CA-ONT-B
92007,CA,CARDIFF BY THE SEA,CA-ONT-B
92008,CA,CARLSBAD,CA-ONT-B
92009,CA,CARLSBAD,CA-ONT-B
92010,CA,CARLSBAD,CA-ONT-B
92011,CA,CARLSBAD,CA-ONT-B
92014,CA,DEL MAR,CA-ONT-B
92020,CA,EL CAJON,CA-ONT-B
92024,CA,ENCINITAS,CA-ONT-B
92025,CA,ESCONDIDO,CA-ONT-B
92026,CA,ESCONDIDO,CA-ONT-B
92027,CA,ESCONDIDO,CA-ONT-B
92028,CA,FALLBROOK,CA-ONT-B
92029,CA,ESCONDIDO,CA-ONT-B
92037,CA,LA JOLLA,CA-ONT-B
92054,CA,OCEANSIDE,CA-ONT-B
92055,CA,CAMP PENDLETON,CA-ONT-B
92056,CA,OCEANSIDE,CA-ONT-B
92057,CA,OCEANSIDE,CA-ONT-B
92058,CA,OCEANSIDE,CA-ONT-B
92059,CA,PALA,CA-ONT-B
92064,CA,POWAY,CA-ONT-B
92067,CA,Rancho Santa Fe,CA-ONT-B
92069,CA,SAN MARCOS,CA-ONT-B
92071,CA,SANTEE,CA-ONT-B
92075,CA,SOLANA BEACH,CA-ONT-B
92078,CA,SAN MARCOS,CA-ONT-B
92081,CA,VISTA,CA-ONT-B
92082,CA,Valley Center,CA-ONT-C
92083,CA,VISTA,CA-ONT-B
92084,CA,VISTA,CA-ONT-B
92091,CA,RANCHO SANTA FE,CA-ONT-B
92101,CA,SAN DIEGO,CA-ONT-B
92102,CA,SAN DIEGO,CA-ONT-B
92103,CA,SAN DIEGO,CA-ONT-B
92104,CA,SAN DIEGO,CA-ONT-B
92105,CA,SAN DIEGO,CA-ONT-B
92106,CA,SAN DIEGO,CA-ONT-B
92107,CA,SAN DIEGO,CA-ONT-B
92108,CA,SAN DIEGO,CA-ONT-B
92109,CA,SAN DIEGO,CA-ONT-B
92110,CA,SAN DIEGO,CA-ONT-B
92111,CA,SAN DIEGO,CA-ONT-B
92115,CA,SAN DIEGO,CA-ONT-B
92116,CA,SAN DIEGO,CA-ONT-B
92117,CA,SAN DIEGO,CA-ONT-B
92119,CA,SAN DIEGO,CA-ONT-B
92120,CA,SAN DIEGO,CA-ONT-B
92121,CA,SAN DIEGO,CA-ONT-B
92122,CA,SAN DIEGO,CA-ONT-B
92123,CA,SAN DIEGO,CA-ONT-B
92124,CA,SAN DIEGO,CA-ONT-B
92126,CA,SAN DIEGO,CA-ONT-B
92127,CA,SAN DIEGO,CA-ONT-B
92128,CA,SAN DIEGO,CA-ONT-B
92129,CA,SAN DIEGO,CA-ONT-B
92130,CA,SAN DIEGO,CA-ONT-B
92131,CA,SAN DIEGO,CA-ONT-B
92135,CA,SAN DIEGO,CA-ONT-B
92197,CA,SAN DIEGO,CA-ONT-B
92199,CA,SAN DIEGO,CA-ONT-B
92223,CA,BEAUMONT,CA-ONT-B
92313,CA,GRAND TERRACE,CA-ONT-B
92316,CA,BLOOMINGTON,CA-ONT-A
92320,CA,CALIMESA,CA-ONT-B
92324,CA,COLTON,CA-ONT-B
92335,CA,FONTANA,CA-ONT-A
92336,CA,FONTANA,CA-ONT-A
92337,CA,FONTANA,CA-ONT-A
92344,CA,HESPERIA,CA-ONT-C
92345,CA,HESPERIA,CA-ONT-C
92346,CA,HIGHLAND,CA-ONT-B
92354,CA,LOMA LINDA,CA-ONT-B
92359,CA,MENTONE,CA-ONT-B
92373,CA,REDLANDS,CA-ONT-B
92374,CA,REDLANDS,CA-ONT-B
92376,CA,RIALTO,CA-ONT-A
92377,CA,RIALTO,CA-ONT-A
92392,CA,VICTORVILLE,CA-ONT-C
92394,CA,VICTORVILLE,CA-ONT-C
92395,CA,VICTORVILLE,CA-ONT-C
92399,CA,YUCAIPA,CA-ONT-B
92401,CA,SAN BERNARDINO,CA-ONT-B
92403,CA,SAN BERNARDINO,CA-ONT-A
92404,CA,SAN BERNARDINO,CA-ONT-B
92405,CA,SAN BERNARDINO,CA-ONT-B
92407,CA,SAN BERNARDINO,CA-ONT-C
92408,CA,SAN BERNARDINO,CA-ONT-B
92410,CA,SAN BERNARDINO,CA-ONT-B
92411,CA,SAN BERNARDINO,CA-ONT-A
92501,CA,RIVERSIDE,CA-ONT-A
92503,CA,RIVERSIDE,CA-ONT-A
92504,CA,RIVERSIDE,CA-ONT-A
92505,CA,RIVERSIDE,CA-ONT-A
92506,CA,RIVERSIDE,CA-ONT-A
92507,CA,RIVERSIDE,CA-ONT-A
92508,CA,RIVERSIDE,CA-ONT-A
92509,CA,JURUPA VALLEY,CA-ONT-A
92518,CA,MARCH AIR RESERVE BASE,CA-ONT-B
92530,CA,LAKE ELSINORE,CA-ONT-B
92532,CA,LAKE ELSINORE,CA-ONT-B
92543,CA,HEMET,CA-ONT-B
92545,CA,HEMET,CA-ONT-B
92548,CA,HOMELAND,CA-ONT-B
92551,CA,MORENO VALLEY,CA-ONT-B
92553,CA,MORENO VALLEY,CA-ONT-B
92555,CA,MORENO VALLEY,CA-ONT-B
92557,CA,MORENO VALLEY,CA-ONT-B
92562,CA,MURRIETA,CA-ONT-B
92563,CA,MURRIETA,CA-ONT-B
92567,CA,NUEVO,CA-ONT-B
92570,CA,PERRIS,CA-ONT-B
92571,CA,PERRIS,CA-ONT-B
92582,CA,SAN JACINTO,CA-ONT-B
92583,CA,San Jacinto,CA-ONT-B
92584,CA,MENIFEE,CA-ONT-B
92585,CA,MENIFEE,CA-ONT-B
92586,CA,MENIFEE,CA-ONT-B
92587,CA,MENIFEE,CA-ONT-B
92590,CA,TEMECULA,CA-ONT-B
92591,CA,TEMECULA,CA-ONT-B
92595,CA,WILDOMAR,CA-ONT-B
92596,CA,WINCHESTER,CA-ONT-B
92602,CA,IRVINE,CA-ONT-A
92603,CA,IRVINE,CA-ONT-A
92604,CA,IRVINE,CA-ONT-A
92606,CA,IRVINE,CA-ONT-A
92610,CA,FOOTHILL RANCH,CA-ONT-A
92612,CA,IRVINE,CA-ONT-A
92614,CA,IRVINE,CA-ONT-A
92617,CA,IRVINE,CA-ONT-A
92618,CA,IRVINE,CA-ONT-A
92620,CA,IRVINE,CA-ONT-A
92624,CA,CAPISTRANO BEACH,CA-ONT-A
92625,CA,CORONA DEL MAR,CA-ONT-A
92626,CA,COSTA MESA,CA-ONT-A
92627,CA,COSTA MESA,CA-ONT-A
92629,CA,DANA POINT,CA-ONT-A
92630,CA,LAKE FOREST,CA-ONT-A
92637,CA,LAGUNA WOODS,CA-ONT-A
92646,CA,HUNTINGTON BEACH,CA-ONT-A
92647,CA,HUNTINGTON BEACH,CA-ONT-A
92648,CA,HUNTINGTON BEACH,CA-ONT-A
92649,CA,HUNTINGTON BEACH,CA-ONT-A
92651,CA,LAGUNA BEACH,CA-ONT-A
92653,CA,LAGUNA HILLS,CA-ONT-A
92655,CA,MIDWAY CITY,CA-ONT-A
92656,CA,ALISO VIEJO,CA-ONT-A
92657,CA,NEWPORT COAST,CA-ONT-A
92660,CA,NEWPORT BEACH,CA-ONT-A
92661,CA,NEWPORT BEACH,CA-ONT-A
92662,CA,NEWPORT BEACH,CA-ONT-A
92663,CA,NEWPORT BEACH,CA-ONT-A
92672,CA,SAN CLEMENTE,CA-ONT-B
92673,CA,SAN CLEMENTE,CA-ONT-A
92675,CA,SAN JUAN CAPISTRANO,CA-ONT-A
92676,CA,SILVERADO,CA-ONT-A
92677,CA,LAGUNA NIGUEL,CA-ONT-A
92679,CA,TRABUCO CANYON,CA-ONT-A
92683,CA,WESTMINSTER,CA-ONT-A
92688,CA,RANCHO SANTA MARGARITA,CA-ONT-A
92691,CA,MISSION VIEJO,CA-ONT-A
92692,CA,MISSION VIEJO,CA-ONT-A
92694,CA,LADERA RANCH,CA-ONT-A
92701,CA,SANTA ANA,CA-ONT-A
92703,CA,SANTA ANA,CA-ONT-A
92704,CA,SANTA ANA,CA-ONT-A
92705,CA,SANTA ANA,CA-ONT-A
92706,CA,SANTA ANA,CA-ONT-A
92707,CA,SANTA ANA,CA-ONT-A
92708,CA,FOUNTAIN VALLEY,CA-ONT-A
92780,CA,TUSTIN,CA-ONT-A
92782,CA,TUSTIN,CA-ONT-A
92799,CA,SANTA ANA,CA-ONT-A
92801,CA,ANAHEIM,CA-ONT-A
92802,CA,ANAHEIM,CA-ONT-A
92804,CA,ANAHEIM,CA-ONT-A
92805,CA,ANAHEIM,CA-ONT-A
92806,CA,ANAHEIM,CA-ONT-A
92807,CA,ANAHEIM,CA-ONT-A
92808,CA,ANAHEIM,CA-ONT-A
92809,CA,ANAHEIM,CA-ONT-A
92821,CA,BREA,CA-ONT-A
92823,CA,BREA,CA-ONT-A
92831,CA,FULLERTON,CA-ONT-A
92832,CA,FULLERTON,CA-ONT-A
92833,CA,FULLERTON,CA-ONT-A
92835,CA,FULLERTON,CA-ONT-A
92840,CA,GARDEN GROVE,CA-ONT-A
92841,CA,GARDEN GROVE,CA-ONT-A
92843,CA,GARDEN GROVE,CA-ONT-A
92844,CA,GARDEN GROVE,CA-ONT-A
92845,CA,GARDEN GROVE,CA-ONT-A
92860,CA,NORCO,CA-ONT-A
92861,CA,VILLA PARK,CA-ONT-A
92862,CA,ORANGE,CA-ONT-A
92865,CA,ORANGE,CA-ONT-A
92866,CA,ORANGE,CA-ONT-A
92867,CA,ORANGE,CA-ONT-A
92868,CA,ORANGE,CA-ONT-A
92869,CA,ORANGE,CA-ONT-A
92870,CA,PLACENTIA,CA-ONT-A
92879,CA,CORONA,CA-ONT-A
92880,CA,EASTVALE,CA-ONT-A
92881,CA,CORONA,CA-ONT-A
92882,CA,CORONA,CA-ONT-A
92883,CA,CORONA,CA-ONT-A
92886,CA,YORBA LINDA,CA-ONT-A
92887,CA,YORBA LINDA,CA-ONT-A
92899,CA,ANAHEIM,CA-ONT-A
93001,CA,Ventura,CA-ONT-C
93003,CA,VENTURA,CA-ONT-C
93004,CA,VENTURA,CA-ONT-C
93010,CA,CAMARILLO,CA-ONT-C
93012,CA,CAMARILLO,CA-ONT-C
93021,CA,MOORPARK,CA-ONT-C
93030,CA,OXNARD,CA-ONT-C
93033,CA,OXNARD,CA-ONT-C
93035,CA,OXNARD,CA-ONT-C
93036,CA,OXNARD,CA-ONT-C
93041,CA,PORT HUENEME,CA-ONT-C
93063,CA,SIMI VALLEY,CA-ONT-C
93065,CA,SIMI VALLEY,CA-ONT-C
93066,CA,SOMIS,CA-ONT-C
93510,CA,ACTON,CA-ONT-C
93534,CA,LANCASTER,CA-ONT-C
93550,CA,PALMDALE,CA-ONT-C
93551,CA,PALMDALE,CA-ONT-C
93552,CA,PALMDALE,CA-ONT-C
75001,TX,Addison,TX-DLS-A
75002,TX,Allen,TX-DLS-A
75006,TX,Carrollton,TX-DLS-A
75007,TX,Carrollton,TX-DLS-A
75009,TX,Celina,TX-DLS-A
75010,TX,Carrollton,TX-DLS-A
75011,TX,Carrollton,TX-DLS-A
75013,TX,Allen,TX-DLS-A
75014,TX,Irving,TX-DLS-A
75015,TX,Irving,TX-DLS-A
75016,TX,Irving,TX-DLS-A
75017,TX,Irving,TX-DLS-A
75019,TX,Coppell,TX-DLS-A
75022,TX,Flower Mound,TX-DLS-A
75023,TX,Plano,TX-DLS-A
75024,TX,Plano,TX-DLS-A
75025,TX,Plano,TX-DLS-A
75026,TX,Plano,TX-DLS-A
75027,TX,Flower Mound,TX-DLS-A
75028,TX,Flower Mound,TX-DLS-A
75029,TX,Lewisville,TX-DLS-A
75030,TX,Rowlett,TX-DLS-A
75032,TX,Rockwall,TX-DLS-A
75033,TX,Frisco,TX-DLS-A
75034,TX,Frisco,TX-DLS-A
75035,TX,Frisco,TX-DLS-A
75036,TX,Frisco,TX-DLS-A
75038,TX,Irving,TX-DLS-A
75039,TX,Irving,TX-DLS-A
75040,TX,Garland,TX-DLS-A
75041,TX,Garland,TX-DLS-A
75042,TX,Garland,TX-DLS-A
75043,TX,Garland,TX-DLS-A
75044,TX,Garland,TX-DLS-A
75045,TX,Garland,TX-DLS-A
75046,TX,Garland,TX-DLS-A
75047,TX,Garland,TX-DLS-A
75048,TX,Sachse,TX-DLS-A
75049,TX,Garland,TX-DLS-A
75050,TX,Grand Prairie,TX-DLS-A
75051,TX,Grand Prairie,TX-DLS-A
75052,TX,Grand Prairie,TX-DLS-A
75053,TX,Grand Prairie,TX-DLS-A
75054,TX,Grand Prairie,TX-DLS-A
75056,TX,The Colony,TX-DLS-A
75057,TX,Lewisville,TX-DLS-A
75059,TX,Irving,TX-DLS-A
75060,TX,Irving,TX-DLS-A
75061,TX,Irving,TX-DLS-A
75062,TX,Irving,TX-DLS-A
75063,TX,Irving,TX-DLS-A
75065,TX,Lake Dallas,TX-DLS-A
75067,TX,Lewisville,TX-DLS-A
75068,TX,Little Elm,TX-DLS-A
75069,TX,Mc Kinney,TX-DLS-A
75070,TX,Mc Kinney,TX-DLS-A
75071,TX,Mc Kinney,TX-DLS-A
